country_alpha3,country_name,year,1_1_ffp_x1,1_2_ucdp,1_3_wef_gci_subpillar:_5._security,1_4_political_terror,1_5_ffp_p3,protection,2_1_1_wef_gcr_2nd_pillar:_infrastructure,2_1_2_un:_telecom,"2_2_1_government_expend._on_primary_and_secondary_education,_total_(%_of_gdp)",2_2_2_wef_gcr_indicator_quality_of_primary_education,2_3_1_domestic_general_government_health_expenditure_(%_of_gdp),2_3_2_out_of_pocket_expenditure_(%_of_total_national_health_care_spending),2_4_1_public_social_protection_(excl._health)_expenditure_(%_of_gdp),2_4_2_coverage_of_older_persons_by_sp_benefits,2_5_1_public_expenditure_on_socials_safety_nets_(%_of_gdp),2_5_2_vulnerable_persons_covered_by_social_assistance,2_6_1_share_of_wage_employment_on_work_age_pop,2_6_2_working_poverty_head_count_rate_(percentage_of_persons_living_in_poverty_in_spite_of_being_employed),2_7_1_wef_gci_subpillar:_1._property_rights,2_7_2_wef_gci_subpillars_2_and_3._ethics_and_corruption;_undue_influence,2_8_1_wef_gci_subpillar:_1._domestic_competition,2_8_2_wef_gci_subpillar:_4._government_efficiency,provision,3_1_v_dem_index_on_electoral_democracy,3_2_wb_voice_and_accountability_indicator,participation
HRV,Croatia,2019,0.54,1.0,0.7871013084088981,0.75,0.6799999999999999,0.7514202616817796,0.7822329811669405,0.7293,,0.5620516976250001,1.0,0.885352335,1.0,0.898,0.6454290390014649,,0.8765156000000001,1.0,0.5678851710555555,0.48,0.4603444956296297,0.35771838162222225,0.7157694023579548,0.733,0.604618299,0.6688091494999999
CYP,Cyprus,2019,0.15999999999999992,1.0,0.8382060410795197,1.0,0.72,0.743641208215904,0.7490994929574429,0.9057,0.857658,0.6757952889166665,0.785099888,0.6943173027,1.0,0.978,,0.24100000000000002,0.863468,1.0,0.6864921305,0.59,0.6136560572407407,0.5556118024444444,0.7148061226724559,0.85,0.7215519906,0.7857759953
CZE,Czech Republic,2019,0.79,1.0,0.8619533080211865,1.0,0.78,0.8863906616042373,0.8380735348480494,0.814,0.507092,0.5837143104166667,1.0,0.8584997463,1.0,0.9129999999999999,0.15703710317611694,0.32,0.8319904,1.0,0.7027742862777778,0.59,0.5300477301666666,0.43977961935555554,0.692875545658802,0.808,0.6796139002,0.7438069501
DNK,Denmark,2019,0.93,1.0,0.8741176574867231,1.0,0.8300000000000001,0.9268235314973448,0.8709411805642915,0.9979,0.809478,0.8725629368750001,1.0,0.858307476,1.0,1.0,1.0,0.637,0.9166127000000001,1.0,0.8090607272222223,0.88,0.6778958638518519,0.7330684927222222,0.8789267110772243,0.911,0.8196030616,0.8653015308
DOM,Dominican Republic,2019,0.52,1.0,0.616674749636017,0.75,0.47,0.6713349499272034,0.6491522983942584,0.5279,0.6046480000000001,0.5474821130416667,0.532399702,0.5705154419,0.15,0.113,0.3186408519744873,0.415,0.582319,0.9963,0.5250889672222222,0.3,0.46825729475925926,0.46500723227777774,0.4853569313481044,0.509,0.5503576696,0.5296788348
ECU,Ecuador,2019,0.42999999999999994,1.0,0.7071208817190677,0.5,0.58,0.6434241763438135,0.6913107799668429,0.5133,0.403072,0.5083806912500001,0.9658817300000001,0.6912158394000001,0.52,0.606,0.29986422061920165,0.107,0.4877111,0.9578,0.47192528250000004,0.34,0.42139963748148146,0.41529244185555564,0.5250096076920676,0.655,0.5212399364,0.5881199682
EGY,"Egypt, Arab Rep.",2019,0.27,0.601364688508957,0.6777738002992938,0.0,0.0,0.3098276977616502,0.7305012778277503,0.4683,0.514682,0.47077099875,0.263397074,0.3725188828,0.95,0.5760000000000001,0.613902997970581,0.19899999999999998,0.7109994000000001,0.9777,0.4884642388888889,0.35,0.5995882705370369,0.4760012030555555,0.5476141464893632,0.179,0.2299910546,0.20449552729999998
SLV,El Salvador,2019,0.47,1.0,0.334774201125,0.75,0.42999999999999994,0.596954840225,0.6102006547505993,0.5085,0.576126,0.40369362829166666,0.9097716339999999,0.7162768173,0.54,0.201,0.2819554805755615,0.069,0.6087211,0.9962,0.4203050162777777,0.35,0.46641497262962955,0.3900088071555556,0.5030108819362994,0.64,0.5382457166,0.5891228583
EST,Estonia,2019,0.6299999999999999,1.0,0.9177189806655367,1.0,0.8300000000000001,0.8755437961331072,0.7577386168200778,0.9212,0.5396099999999999,0.7669257958749999,1.0,0.7595463181,1.0,1.0,0.6228785037994384,0.917,0.8900897000000001,1.0,0.7913014623888889,0.73,0.6084238070185184,0.6634221077333332,0.8105085194834536,0.889,0.747735691,0.8183678455000001
SWZ,Eswatini,2019,0.27,1.0,0.7488035657259887,1.0,0.11999999999999988,0.6277607131451978,0.5374971767623937,0.3539,1.0,0.4500942150416667,0.688022804,0.8942278957,,1.0,0.30091,0.20199999999999999,0.6512909,0.7908,0.5313985215,0.38,0.4758950781111111,0.38634167115555557,0.6026486413919205,0.137,0.249779582,0.193389791
ETH,Ethiopia,2019,0.20999999999999996,0.47253896579427246,0.6194216479144068,0.25,0.18000000000000005,0.34639212274173586,0.4339755630309287,0.1194,0.43201999999999996,0.21376812458333336,0.147029304,0.6212467957,0.06999999999999999,0.039,0.20459775924682616,0.032,0.14900359999999999,0.8056,0.31091537472222225,0.34,0.3478025242037037,0.45489207243333335,0.29507819487002174,0.337,0.3052783012,0.3211391506
FJI,Fiji,2019,0.29000000000000004,1.0,,0.75,0.37,0.6025,,0.6468,,,0.49905305,0.8680539703,0.25,0.873,0.14481496810913086,0.25,0.6756538000000001,0.9994,,,,,0.5853575788409131,0.395,0.5194045856,0.4572022928
FIN,Finland,2019,0.9,1.0,0.9726160313033898,0.75,0.93,0.910523206260678,0.8339875824059979,0.9101,0.7373540000000001,0.84042339725,1.0,0.8255103493,1.0,1.0,,1.0,0.8654237,1.0,0.9130608929444445,0.85,0.6415726255370372,0.8252207967777777,0.8901658340134537,0.875,0.8234642982,0.8492321491
FRA,France,2019,0.85,1.0,0.8105252358814973,0.5,0.84,0.8001050471762994,0.8973558670498382,0.8719,0.7005440000000001,0.6520226479166666,1.0,0.9073892021,1.0,1.0,1.0,1.0,0.8786746,1.0,0.7596305370555555,0.72,0.622290081462963,0.6673460669000001,0.854822062655314,0.874,0.735044098,0.804522049
GAB,Gabon,2019,0.49,1.0,0.58928427872274,0.75,0.26,0.6178568557445481,0.46158899539800197,0.625,0.310262,0.47696491875,0.33392500799999997,0.7691197777000001,,,0.03960685729980469,,0.655266,0.9849,0.3143369171111111,0.31,0.3919977611666667,0.2855648133444444,0.4284385647192739,0.386,0.30940256120000004,0.34770128060000005
GMB,"Gambia, The",2019,0.3599999999999999,1.0,0.6665578255317797,0.75,0.15999999999999992,0.5873115651063558,0.47364791080150914,0.3967,0.383066,0.43195546462500006,0.208268714,0.7680637932000001,0.09,0.17,,0.005,0.27226659999999997,0.9309000000000001,0.45704689027777784,0.37,0.5640272078703705,0.4812857939111111,0.37545177341786057,0.52,0.465779385,0.49288969250000003
GEO,Georgia,2019,0.2799999999999999,1.0,0.8633910064644067,0.75,0.5,0.6786782012928814,0.6758925982348885,0.6923,,0.6764370799166667,0.54345522,0.5323224639999999,0.71,0.909,1.0,0.929,0.502934,0.9712,0.6020336177777779,0.58,0.5396161830185185,0.5403508742555556,0.6925611948200046,0.65,0.5481553168,0.5990776583999999
DEU,Germany,2019,0.93,1.0,0.8087211852560735,1.0,0.92,0.9317442370512147,0.902147048450521,0.8856,0.526248,0.7990683675,1.0,0.8718359947000001,1.0,1.0,1.0,0.96,0.903932,1.0,0.7203993479444444,0.8,0.6965020850925926,0.7098926371666667,0.860976592553389,0.878,0.7822204828,0.8301102414
GHA,Ghana,2019,0.37,1.0,0.7507279828961865,0.75,0.5,0.6741455965792373,0.46637131149794925,0.5596,0.527152,0.46743949254166667,0.27513342,0.6378245926,0.16999999999999998,0.19,0.08870990872383118,0.051,0.2558282,0.9226,0.42543500533333334,0.41,0.5181463294814815,0.5476669470666667,0.407056700452808,0.723,0.6236064076,0.6733032038
GRC,Greece,2019,0.39,1.0,0.7745562181466101,0.75,0.67,0.716911243629322,0.7766121447559737,0.81,0.5056459999999999,0.6447958549166667,0.754404736,0.6482302856,1.0,0.958,1.0,,0.6810282999999999,1.0,0.38284586005555554,0.45,0.49522146474074075,0.45765431718888894,0.7227774352036139,0.855,0.6749819518,0.7649909759
GTM,Guatemala,2019,0.54,1.0,0.42890360073728806,0.5,0.27,0.5477807201474576,0.5585004305210356,0.4828,0.43204200000000004,0.521752715125,0.477363396,0.44010822299999997,0.13,0.16699999999999998,0.25503761768341066,0.068,0.6343921,0.9677,0.4758539967777778,0.27,0.5451042033518518,0.41051404346666664,0.42726054537035896,0.576,0.4491664588,0.5125832294
GIN,Guinea,2019,0.31999999999999995,1.0,0.7381487399138419,0.5,0.29000000000000004,0.5696297479827683,0.4167683113113007,0.3008,0.38246,0.24490149412499998,0.179466606,0.407845726,0.05,,0.2341256856918335,,0.07765760000000001,0.7494000000000001,0.4222819433888889,0.28,0.5833765135925926,0.4676043557,0.3175508700938406,0.362,0.3632951974,0.36264759869999996
HTI,Haiti,2019,0.040000000000000036,1.0,0.5378999835593221,0.25,0.28,0.4215799967118644,0.26878243786231076,0.2449,,0.3009174665416666,0.104191696,0.5670470047,0.1,0.004,,0.032,0.26088290000000003,0.8182,0.18121939233333337,0.2,0.2667885400555555,0.3140446411111111,0.24974322157160278,0.412,0.3676394462,0.3898197231
HND,Honduras,2019,0.25,1.0,0.412495365975,0.25,0.30999999999999994,0.444499073195,0.5739786592403948,0.3244,0.871732,0.48624949449999993,0.5705313679999999,0.4739090347,0.04,0.107,0.08562049865722657,0.182,0.4982062,0.885,0.49111807611111113,0.29,0.48394245570370376,0.4002532760333333,0.4227463164341106,0.38,0.40208444600000004,0.391042223
HUN,Hungary,2019,0.58,1.0,0.7775285653492938,1.0,0.47,0.7655057130698587,0.8067833759330812,0.7255,0.481686,0.6924513499166668,0.8633772860000001,0.7184043884,1.0,0.905,0.3699763774871826,0.56,0.8917212000000001,1.0,0.625453880111111,0.46,0.44858882603703704,0.4809036321222222,0.6893653947504563,0.46,0.5827895284,0.5213947642
ISL,Iceland,2019,0.62,1.0,0.9542091936765538,,0.9,0.8685522984191384,0.7636254070364521,0.9838,0.8656940000000001,0.79982530675,1.0,0.8453771877,0.99,0.7140000000000001,1.0,,0.8837971,1.0,0.8204624282222222,0.76,0.5896210361296297,0.6277800666222222,0.852748908278783,0.86,0.7720343590000001,0.8160171795
IND,India,2019,0.49,0.9390752000800627,0.563768313461017,0.25,0.44000000000000006,0.5365687027082159,0.6809295711081421,0.3515,0.536362,0.402911984875,0.19765848,0.4521836471999999,0.13999999999999999,0.425,0.29923396110534667,0.16399999999999998,0.24545709999999998,0.9143,0.47772183421111114,0.41,0.5688871984444444,0.6637638211333333,0.43311934987983614,0.46,0.5678890944,0.5139445472
IDN,Indonesia,2019,0.54,0.9920541309561939,0.7721530286333333,0.5,0.30000000000000004,0.6208414319179054,0.6773473716279125,0.5669,0.49880800000000003,0.6925632159166666,0.284315658,0.6523844147,0.13,0.141,0.1104079008102417,0.165,0.4825441,0.9682,0.5640038596111111,0.38,0.5700809779259259,0.5456273621888889,0.4643239287987966,0.622,0.5409106434,0.5814553217
IRN,"Iran, Islamic Rep.",2019,0.32999999999999996,0.9650202387442808,0.728209165357627,0.25,0.10999999999999999,0.4766458808203816,0.6476143128326192,0.621,0.533774,0.401851455375,0.664402866,0.6050625229,1.0,0.213,,0.09300000000000001,0.5503832,0.9977,0.4036607609444445,0.28,0.43397312255555553,0.3484362629,0.4929286564692262,0.207,0.2413699388,0.2241849694
IRQ,Iraq,2019,0.08999999999999997,0.19994410283246733,,0.0,0.19000000000000006,0.11998602570811684,,0.537,,,0.44203496,0.49903034209999997,0.76,0.331,0.2965630292892456,0.26899999999999996,0.7751868000000001,0.9962,,,,,0.5443015131389246,0.393,0.3246492386,0.3588246193
IRL,Ireland,2019,0.88,1.0,0.872044287009887,1.0,0.8200000000000001,0.9144088574019774,0.7697833146097275,0.81,0.45936000000000005,0.6798464615833333,0.9962601660000001,0.8828443432,0.9,1.0,,0.738,0.8559658,1.0,0.7539316918888888,0.73,0.5914205445185186,0.6495964924666667,0.784688050891696,0.876,0.772196722,0.824098361
ISR,Israel,2019,0.25,0.6088336773019891,0.8242513354509887,0.5,0.30999999999999994,0.4986170025505956,0.8303939532726227,0.8689,0.851398,0.7577416578333334,0.966683006,0.7902002716000001,1.0,1.0,0.2,,0.8794727,1.0,0.7113371848888888,0.61,0.5709776658148149,0.6134040819333333,0.7406567825839372,0.704,0.6450390816,0.6745195408
ITA,Italy,2019,0.72,1.0,0.7695676853049436,0.75,0.86,0.8199135370609888,0.8409098761747419,0.7932,0.551692,0.7090512275416665,1.0,0.7668519592,1.0,0.9440000000000001,,0.426,0.7725931,1.0,0.6827216837222223,0.52,0.6221989349259259,0.45291042991111113,0.7192580757172292,0.859,0.6936182142,0.7763091071
JAM,Jamaica,2019,0.48,1.0,0.4328457506666667,0.5,0.44000000000000006,0.5705691501333333,0.6250904550198542,0.5151,0.7788,0.5752209464583333,0.795724248,0.8356239319000001,0.06999999999999999,0.40299999999999997,0.3024594783782959,0.14300000000000002,0.6045981,0.9917,0.5289648797777778,0.44,0.5396378658333333,0.3723186784333334,0.532577411487558,0.813,0.6358928084000001,0.7244464042000001
JPN,Japan,2019,0.6799999999999999,1.0,0.9225556874583333,1.0,0.6799999999999999,0.8565111374916666,0.9315792472127603,0.9223,0.489096,0.614734570125,1.0,0.8709264278,1.0,1.0,,1.0,0.8995451,1.0,0.8416608598888888,0.73,0.7197223327592591,0.7247447901111111,0.8590193329935636,0.833,0.6984703064,0.7657351532
JOR,Jordan,2019,0.30999999999999994,1.0,0.8571221645843221,0.75,0.26,0.6354244329168643,0.6744503330696587,0.554,0.550458,0.6109566648333333,0.77606864,0.6971017455999999,0.9,0.6,0.3546935796737671,0.09699999999999999,0.8760699,0.9988,0.687367068388889,0.49,0.5812064055740741,0.5187055468333334,0.622929867748316,0.268,0.3778430104,0.3229215052
KAZ,Kazakhstan,2019,0.6399999999999999,1.0,0.7245806463896892,0.5,0.32999999999999996,0.6389161292779378,0.6833483633621147,0.7024,,0.610335509,0.33415050599999996,0.6613617325,0.51,0.996,0.3416161298751831,0.742,0.7615759,1.0,0.549502129,0.31,0.5498796657407408,0.6132346656666666,0.6234837568840441,0.237,0.2723284244,0.2546642122
KEN,Kenya,2019,0.25,0.8069368171612967,0.6567414368463277,0.5,0.32000000000000006,0.5067356508015249,0.5360115357467446,0.3402,0.82341,0.4412995935,0.422255278,0.7570023726999999,0.1,0.132,0.07485429644584655,0.025,0.37994320000000004,0.7361,0.5384960015555555,0.27,0.5301316402407408,0.49631097582222217,0.41268843087569435,0.458,0.45413826999999996,0.456069135
KOR,"Korea, Rep.",2019,0.5,1.0,0.8524911612295198,1.0,0.6799999999999999,0.806498232245904,0.9208919612963546,0.9684,0.6099140000000001,0.6132871310833333,0.97200098,0.6975491905,0.63,1.0,,0.489,0.7543542999999999,1.0,0.7282651530555556,0.57,0.5354149739259259,0.6360555489444445,0.7258833274253508,0.849,0.6633264422,0.7561632211
KWT,Kuwait,2019,0.58,1.0,0.8226327430125707,0.75,0.27,0.6845265486025142,0.6837464469358256,0.7858,0.483626,0.7136466105833332,0.9558789259999999,0.8820575809,0.7,0.276,0.15931460857391358,0.026000000000000002,0.9829272,1.0,0.5525789207777777,0.41,0.5311671009259259,0.5819178819555555,0.6077913297907707,0.315,0.3856851936,0.3503425968
KGZ,Kyrgyz Republic,2019,0.3599999999999999,1.0,0.6748002723652542,0.75,0.30999999999999994,0.6189600544730508,0.558205716707019,0.5902,,0.4813172817083333,0.462234544,0.53818573,1.0,1.0,0.5194158554077148,0.141,0.6531596000000001,0.9983,0.5417188962222221,0.29,0.4421117526296296,0.47174617978888894,0.5730570523857588,0.437,0.42543448799999994,0.43121724399999994
LAO,Lao PDR,2019,0.44999999999999996,1.0,0.7396523329231638,0.75,0.27,0.6419304665846328,0.5923701749811265,0.2383,0.46558200000000005,0.5539695540416666,0.19194498,0.5816771317,0.06999999999999999,0.063,0.007771480083465576,0.077,0.21935459999999998,0.9026,0.4429033915,0.29,0.4830276303703704,0.37803695596666664,0.34734611866520604,0.128,0.15662331580000002,0.1423116579
LVA,Latvia,2019,0.6699999999999999,1.0,0.8002404709402543,1.0,0.7,0.8340480941880509,0.7600816904017352,0.8399,0.561936,0.7169132789166668,0.796715402,0.6428018188,1.0,0.92,0.20472662448883056,0.85,0.8841531,1.0,0.6477547910555557,0.58,0.5806092509259261,0.49729922084444445,0.7176806985895725,0.831,0.6838342307999999,0.7574171154
LBN,Lebanon,2019,0.08999999999999997,0.8345625224198772,0.6949538388925142,0.5,0.28,0.47990327226247836,0.6126939683143162,0.4123,,0.7443470319166667,0.8470446580000001,0.6646406173999999,0.62,0.098,,0.017,0.6068892,0.999,0.47544477777777777,0.28,0.4882851088518519,0.38842749260000003,0.5009637429235799,0.453,0.4131479978,0.4330739989
LSO,Lesotho,2019,0.2799999999999999,1.0,0.5938250351083334,0.75,0.48,0.6207650070216666,0.3325525581356716,0.4497,1.0,0.4613551616666667,0.981294918,0.8623847103,0.55,0.94,1.0,0.078,0.4461071,0.8167,0.38216019472222224,0.41,0.5346432217962962,0.31518757758888893,0.5975053401381091,0.63,0.5129233896,0.5714616948
LBR,Liberia,2019,0.13,1.0,0.7050000000000002,1.0,0.35,0.637,,0.1411,0.495282,,0.27267325,0.45603954319999995,0.04,0.034,0.33653879999999997,0.027000000000000003,0.2090251,0.5196000000000001,0.3253424273888889,,,,0.27273753914126986,0.61,0.5000204976,0.5550102487999999
LTU,Lithuania,2019,0.6,1.0,0.8458964912069209,0.75,0.73,0.7851792982413841,0.7702188394890803,0.8249,0.43592000000000003,0.6873510679166667,0.9120244980000001,0.6772977829,1.0,0.971,0.08606669306755066,0.513,0.8834303,1.0,0.7198364575555556,0.59,0.5470889276666666,0.5605282982555555,0.6986664290531922,0.825,0.7113180638,0.7681590319
LUX,Luxembourg,2019,0.9199999999999999,1.0,0.9061424732500001,,0.9,0.9315356183125,0.8504148130983482,0.9072,0.5257099999999999,0.7931781212499999,0.922373772,0.9037759686,1.0,1.0,1.0,,0.9126217,1.0,0.8478267775555556,0.81,0.7000640586111111,0.7444188859666666,0.8698490060676052,0.878,0.8094248534,0.8437124267
MDG,Madagascar,2019,0.3799999999999999,1.0,0.5896449201265537,0.5,0.44000000000000006,0.5819289840253107,0.31408083081728594,0.1096,,0.26038478612499993,0.237354612,0.6748374938999999,0.1,,0.04427854,,0.1151257,0.2612000000000001,0.3336223735,0.25,0.3987035751481482,0.30424175658888886,0.2380058121377702,0.485,0.4685970902,0.47679854509999997
MWI,Malawi,2019,0.2599999999999999,1.0,0.7476436311344632,0.5,0.4099999999999999,0.5835287262268926,0.35560965128508815,0.1394,0.690216,0.16668923700000002,0.48194313,0.8313512039,0.16,0.023,0.29898924827575685,0.196,0.3836972,0.35760000000000003,0.43490843505555554,0.32,0.4059182537962963,0.33623770211111115,0.348847503838988,0.489,0.4932654322,0.4911327161
MYS,Malaysia,2019,0.6799999999999999,1.0,0.8398264681461864,0.75,0.26,0.7059652936292373,0.7803190589810006,0.7634,0.6758219999999999,0.7807456812083333,0.399319196,0.6542616653,0.42000000000000004,0.18600000000000003,0.15177552700042723,0.021,0.74424,1.0,0.8003295527777778,0.47,0.6880039550555556,0.7484386695666667,0.58022845661811,0.477,0.5055637512,0.4912818756
MDV,Maldives,2019,0.4099999999999999,1.0,,0.75,0.22999999999999998,0.5975,,0.5981,0.464198,,1.0,0.8354774284,0.29,1.0,0.21444619999999998,0.081,0.7798035,0.999,,,,,0.6103602606999999,0.51,0.4257543386,0.4678771693
MLI,Mali,2019,0.040000000000000036,0.2734378892128282,0.6330372849999999,0.5,0.24,0.3372950348425656,0.43874071751824195,0.3546,0.6186320000000001,0.3423243800833333,0.26205349,0.6864703560000001,0.22000000000000003,0.073,0.12427926063537598,0.057999999999999996,0.1948547,0.5797,0.36789579394444444,0.32,0.45832402179629633,0.3408308724333333,0.33998159952568907,0.487,0.427788359,0.4573941795
MLT,Malta,2019,0.72,1.0,0.811762235434887,0.75,0.69,0.7943524470869774,0.7501763047599104,0.9232,0.574048,0.700560208125,1.0,0.6535191727,1.0,1.0,0.24,,0.8430946,1.0,0.5736424922777779,0.54,0.5986393646111111,0.5845672686777778,0.7013404631969736,0.771,0.7281512498,0.7495756249000001
MRT,Mauritania,2019,0.2599999999999999,1.0,0.7467146367627119,0.75,0.25,0.6013429273525424,0.3237692179271762,0.3886,0.28565399999999996,0.28836594025000006,0.247591948,0.5497891235000001,0.36,0.162,0.6272648000000001,0.049,0.43564279999999994,0.97,0.2779636859444444,0.27,0.26799264214814816,0.21190756226666668,0.35722135750227724,0.401,0.3569922686,0.3789961343
MUS,Mauritius,2019,0.5900000000000001,1.0,0.828039761670904,,0.62,0.759509940417726,0.6869556197720081,0.6677,0.827202,0.601513044125,0.583269834,0.542795372,0.6799999999999999,1.0,0.6912882804870606,,0.8014404999999999,0.9996,0.6321358998888889,0.51,0.5616927720740741,0.5919255680111111,0.691800448177825,0.764,0.6640815496,0.7140407747999999
MEX,Mexico,2019,0.48,1.0,0.4012207792258474,0.25,0.4099999999999999,0.5082441558451695,0.7244509455733117,0.591,0.599188,0.45978771837500004,0.53578291,0.5787790298,0.75,1.0,0.3245258808135986,0.48,0.6805427000000001,0.9902,0.5287977112777777,0.28,0.5061320287037037,0.5285403993333333,0.5973579577422954,0.669,0.5166708946,0.5928354473
MDA,Moldova,2019,0.31999999999999995,1.0,0.7325588128526835,0.5,0.54,0.6185117625705366,0.661902452483823,0.5683,0.6454679999999999,0.5975574136249999,0.7613554,0.6430596924,1.0,0.752,0.2226564645767212,,0.7776472,0.9999,0.561760168611111,0.33,0.48918437074074084,0.518415259,0.6094914303758823,0.597,0.4941154954,0.5455577477
MNG,Mongolia,2019,0.2799999999999999,1.0,0.7412426979978813,0.75,0.58,0.6702485395995763,0.565630049896416,0.6135,0.502426,0.4034197767916667,0.426690006,0.6523266602,1.0,1.0,0.5049869060516358,0.885,0.5150948000000001,0.9993,0.41600634783333335,0.37,0.3829344511666667,0.4546094934111111,0.6057452807094269,0.658,0.5785277724,0.6182638862000001
MNE,Montenegro,2019,0.29000000000000004,1.0,0.7918614935629944,1.0,0.63,0.7423722987125989,0.6358137134490228,0.7366,,0.6603400031250001,1.0,0.6144371033,,0.9059999999999999,0.1198611855506897,,0.7940891000000001,0.9971,0.540417499,0.45,0.5571939503703703,0.5933360855,0.6432118643106732,0.458,0.519743216,0.48887160799999996
MAR,Morocco,2019,0.42000000000000004,1.0,0.888519224637853,0.75,0.38,0.6877038449275705,0.7262899631148175,0.58,1.0,0.4198174715416666,0.42336468600000005,0.5318948746000001,0.45,,0.4948880672454834,,0.5143735,0.9982,0.6733162879999999,0.43,0.5886198503148148,0.6150539980777778,0.5869191728837527,0.262,0.3917281032,0.3268640516
MOZ,Mozambique,2019,0.2599999999999999,0.43716513778267285,0.6309078889668078,0.75,0.44000000000000006,0.5036146053498961,0.35151917981966696,0.1293,0.9766239999999999,0.13138880333333333,0.333445286,0.9002177238,0.08,0.525,0.23288419999999999,0.10099999999999999,0.1519845,0.4131,0.32308687105555556,0.23,0.3871001358518519,0.36258887910000004,0.3518274736850255,0.393,0.40743790860000006,0.40021895430000004
